id;category;difficulty;question;choices;correct;explanation;source_hint
416;Géographie;2;Quelle est la capitale de la Thaïlande ?;A) Hanoï | B) Bangkok | C) Manille | D) Jakarta;B;Bangkok est la capitale et plus grande ville de Thaïlande.;Asia
417;Géographie;2;Quel est le plus long fleuve d'Asie ?;A) Gange | B) Mékong | C) Yangtsé (Chang Jiang) | D) Indus;C;Le Yangtsé (6 300 km) est le plus long fleuve d'Asie.;Asia
418;Géographie;2;Quelle est la capitale du Vietnam ?;A) Ho Chi Minh-Ville | B) Hanoï | C) Da Nang | D) Hué;B;Hanoï est la capitale du Vietnam (Ho Chi Minh-Ville est la plus grande ville).;Asia
419;Géographie;2;Quel pays est un archipel de plus de 17 000 îles en Asie du Sud-Est ?;A) Philippines | B) Malaisie | C) Indonésie | D) Japon;C;L'Indonésie compte plus de 17 000 îles, le plus grand archipel du monde.;Asia
420;Géographie;2;Quelle est la capitale de la Corée du Sud ?;A) Busan | B) Séoul | C) Pyongyang | D) Incheon;B;Séoul est la capitale de la Corée du Sud.;Asia
421;Géographie;3;Quel détroit sépare la Malaisie de l'Indonésie (Sumatra) ?;A) Détroit de Malacca | B) Détroit de Singapour | C) Détroit de Sunda | D) Détroit de Lombok;A;Le détroit de Malacca est une voie maritime majeure entre Malaisie et Sumatra.;Asia
422;Géographie;2;Quelle est la capitale des Philippines ?;A) Cebu | B) Manille | C) Davao | D) Quezon City;B;Manille est la capitale des Philippines.;Asia
423;Géographie;2;Quel pays d'Asie centrale a pour capitale Astana (Nur-Sultan) ?;A) Ouzbékistan | B) Kazakhstan | C) Turkménistan | D) Kirghizistan;B;Astana est la capitale du Kazakhstan.;Asia
424;Géographie;2;Quelle est la capitale du Pérou ?;A) Bogotá | B) Lima | C) Quito | D) La Paz;B;Lima est la capitale du Pérou.;South America
425;Géographie;2;Quel est le plus haut sommet d'Amérique du Sud ?;A) Cotopaxi | B) Aconcagua | C) Huascarán | D) Mont Fitz Roy;B;L'Aconcagua (6 961 m) en Argentine est le plus haut sommet d'Amérique du Sud.;South America
426;Géographie;2;Quelle est la capitale de la Colombie ?;A) Medellín | B) Bogotá | C) Cali | D) Carthagène;B;Bogotá est la capitale de la Colombie.;South America
427;Géographie;2;Quel pays sud-américain est traversé par l'équateur et a Quito pour capitale ?;A) Colombie | B) Équateur | C) Pérou | D) Venezuela;B;L'Équateur tire son nom de la ligne équatoriale qui le traverse.;South America
428;Géographie;2;Quelle est la capitale du Chili ?;A) Valparaíso | B) Santiago | C) Concepción | D) Antofagasta;B;Santiago est la capitale du Chili.;South America
429;Géographie;3;Quel désert côtier se trouve au nord du Chili ?;A) Atacama | B) Namib | C) Sonora | D) Kalahari;A;Le désert d'Atacama est l'un des plus arides au monde.;South America
430;Géographie;2;Quelle est la capitale du Kenya ?;A) Lagos | B) Nairobi | C) Dar es Salaam | D) Kampala;B;Nairobi est la capitale du Kenya.;Africa
431;Géographie;2;Quel grand lac africain est partagé entre le Kenya, la Tanzanie et l'Ouganda ?;A) Lac Tanganyika | B) Lac Victoria | C) Lac Malawi | D) Lac Turkana;B;Le lac Victoria est le plus grand lac d'Afrique par superficie.;Africa
432;Géographie;2;Quelle est la capitale de l'Éthiopie ?;A) Addis-Abeba | B) Asmara | C) Djibouti | D) Mogadiscio;A;Addis-Abeba est la capitale de l'Éthiopie.;Africa
433;Géographie;2;Quel pays africain a pour capitale Accra ?;A) Nigeria | B) Ghana | C) Côte d'Ivoire | D) Sénégal;B;Accra est la capitale du Ghana.;Africa
434;Géographie;2;Quelle est la capitale du Sénégal ?;A) Bamako | B) Dakar | C) Conakry | D) Abidjan;B;Dakar est la capitale du Sénégal.;Africa
435;Géographie;3;Quel fleuve africain traverse le Mali et le Nigeria avant de se jeter dans le golfe de Guinée ?;A) Congo | B) Niger | C) Zambèze | D) Nil;B;Le fleuve Niger traverse plusieurs pays d'Afrique de l'Ouest.;Africa
436;Géographie;2;Quelle est la capitale de la Tanzanie (législative) ?;A) Dar es Salaam | B) Dodoma | C) Arusha | D) Zanzibar City;B;Dodoma est la capitale officielle de la Tanzanie.;Africa
437;Géographie;2;Quel pays insulaire se trouve à l'est de l'Afrique dans l'océan Indien ?;A) Seychelles | B) Maurice | C) Madagascar | D) Comores;C;Madagascar est la 4e plus grande île du monde.;Africa
438;Géographie;2;Quelle est la capitale de l'Australie ?;A) Sydney | B) Melbourne | C) Canberra | D) Brisbane;C;Canberra a été choisie comme capitale de compromis entre Sydney et Melbourne.;Oceania
439;Géographie;2;Quel pays océanien est composé de deux îles principales (Nord et Sud) ?;A) Fidji | B) Nouvelle-Zélande | C) Papouasie-Nouvelle-Guinée | D) Samoa;B;La Nouvelle-Zélande comprend l'île du Nord et l'île du Sud.;Oceania
440;Géographie;3;Quel est le point culminant de l'Océanie ?;A) Mont Cook | B) Mont Wilhelm | C) Puncak Jaya | D) Mauna Kea;C;Le Puncak Jaya (4 884 m) en Papouasie est le plus haut sommet d'Océanie.;Oceania
441;Géographie;2;Quelle est la capitale des Fidji ?;A) Suva | B) Nadi | C) Apia | D) Port Moresby;A;Suva est la capitale des Fidji.;Oceania
442;Géographie;2;Quelle est la capitale du Mexique ?;A) Guadalajara | B) Monterrey | C) Mexico | D) Cancún;C;Mexico (Ciudad de México) est la capitale du Mexique.;Central America
443;Géographie;2;Quel pays d'Amérique centrale relie l'Amérique du Nord et du Sud par un isthme ?;A) Costa Rica | B) Panama | C) Nicaragua | D) Honduras;B;Le Panama relie les deux continents et abrite le célèbre canal.;Central America
444;Géographie;2;Quelle est la capitale de Cuba ?;A) Santiago de Cuba | B) La Havane | C) Trinidad | D) Varadero;B;La Havane est la capitale de Cuba.;Caribbean
445;Géographie;3;Quel pays des Caraïbes partage l'île d'Hispaniola avec la République dominicaine ?;A) Jamaïque | B) Haïti | C) Porto Rico | D) Cuba;B;Haïti occupe la partie occidentale d'Hispaniola.;Caribbean
446;Géographie;2;Quelle est la capitale de l'Iran ?;A) Ispahan | B) Téhéran | C) Chiraz | D) Tabriz;B;Téhéran est la capitale de l'Iran.;Middle East
447;Géographie;2;Quelle est la capitale des Émirats arabes unis ?;A) Dubaï | B) Abou Dabi | C) Sharjah | D) Doha;B;Abou Dabi est la capitale des EAU (Dubaï est la plus grande ville).;Middle East
448;Géographie;2;Quelle mer intérieure est bordée par la Russie, le Kazakhstan et l'Azerbaïdjan ?;A) Mer Noire | B) Mer Caspienne | C) Mer d'Aral | D) Mer Morte;B;La mer Caspienne est la plus grande étendue d'eau fermée du monde.;Asia/Europe
449;Géographie;3;Quel petit pays est enclavé entre la France et l'Espagne dans les Pyrénées ?;A) Monaco | B) Saint-Marin | C) Andorre | D) Liechtenstein;C;Andorre est une principauté dans les Pyrénées.;Europe
450;Géographie;2;Quelle est la capitale de la Pologne ?;A) Cracovie | B) Varsovie | C) Gdańsk | D) Wrocław;B;Varsovie est la capitale de la Pologne.;Europe
451;Film;2;Quel acteur a incarné Wolverine dans 10 films Marvel/X-Men (2000-2024) ?;A) Hugh Jackman | B) Chris Hemsworth | C) Ryan Reynolds | D) Patrick Stewart;A;Hugh Jackman détient le record Guinness du plus long rôle de superhéros Marvel.;Cinema
452;Film;2;Quel film de Quentin Tarantino a remporté la Palme d'Or à Cannes en 1994 ?;A) Reservoir Dogs | B) Pulp Fiction | C) Kill Bill | D) Django Unchained;B;Pulp Fiction a gagné la Palme d'Or à Cannes 1994.;Cinema
453;Film;2;Dans Pulp Fiction, quel acteur joue le tueur à gages Vincent Vega ?;A) Samuel L. Jackson | B) John Travolta | C) Bruce Willis | D) Tim Roth;B;John Travolta incarne Vincent Vega.;Cinema
454;Film;2;Quel film de 1999 avec Keanu Reeves explore un monde virtuel appelé la Matrice ?;A) Johnny Mnemonic | B) The Matrix | C) Constantine | D) Speed;B;The Matrix (1999) des Wachowski est devenu culte.;Cinema
455;Film;2;Dans Fight Club (1999), quel acteur joue Tyler Durden ?;A) Edward Norton | B) Brad Pitt | C) Jared Leto | D) Meat Loaf;B;Brad Pitt incarne Tyler Durden.;Cinema
456;Film;2;Quel réalisateur a créé la trilogie Le Seigneur des Anneaux (2001-2003) ?;A) Peter Jackson | B) Steven Spielberg | C) James Cameron | D) Christopher Nolan;A;Peter Jackson a réalisé la trilogie en Nouvelle-Zélande.;Cinema
457;Film;2;Quel film de la trilogie Le Seigneur des Anneaux a remporté 11 Oscars ?;A) Les Deux Tours | B) La Communauté de l'Anneau | C) Le Retour du Roi | D) Le Hobbit;C;Le Retour du Roi (2003) a gagné 11 Oscars dont meilleur film.;Cinema
458;Film;2;Quel acteur britannique a joué James Bond dans 7 films (1973-1985) ?;A) Sean Connery | B) Roger Moore | C) Daniel Craig | D) Pierce Brosnan;B;Roger Moore détient le record du plus grand nombre de films Bond.;Cinema
459;Film;2;Quel film de Christopher Nolan (2010) explore des rêves imbriqués ?;A) Memento | B) Inception | C) Interstellar | D) The Prestige;B;Inception avec Leonardo DiCaprio explore les niveaux de rêves.;Cinema
460;Film;2;Quel acteur joue le Joker dans The Dark Knight (2008) ?;A) Jack Nicholson | B) Heath Ledger | C) Joaquin Phoenix | D) Jared Leto;B;Heath Ledger a reçu un Oscar posthume pour ce rôle.;Cinema
461;Film;2;Quel est le premier film du Marvel Cinematic Universe (MCU) sorti en 2008 ?;A) Thor | B) Iron Man | C) Captain America | D) The Avengers;B;Iron Man avec Robert Downey Jr. a lancé le MCU.;Cinema
462;Film;2;Quel réalisateur mexicain a réalisé Le Labyrinthe de Pan (2006) ?;A) Alfonso Cuarón | B) Guillermo del Toro | C) Alejandro G. Iñárritu | D) Robert Rodriguez;B;Guillermo del Toro a réalisé ce conte sombre espagnol.;Cinema
463;Film;2;Quel acteur joue le rôle-titre dans Forrest Gump (1994) ?;A) Tom Cruise | B) Tom Hanks | C) Robin Williams | D) Dustin Hoffman;B;Tom Hanks a remporté l'Oscar du meilleur acteur pour Forrest Gump.;Cinema
464;Film;2;Quel film de James Cameron (1997) fut le premier à dépasser le milliard de dollars ?;A) Jurassic Park | B) Titanic | C) Men in Black | D) Avatar;B;Titanic a battu tous les records de l'époque.;Cinema
465;Film;2;Quel acteur joue le capitaine Jack Sparrow dans Pirates des Caraïbes ?;A) Orlando Bloom | B) Johnny Depp | C) Geoffrey Rush | D) Keira Knightley;B;Johnny Depp a créé ce personnage iconique à partir de 2003.;Cinema
466;Film;2;Quel film de Ridley Scott avec Russell Crowe a remporté l'Oscar 2001 ?;A) Blade Runner | B) Gladiator | C) Black Hawk Down | D) Kingdom of Heaven;B;Gladiator (2000) a gagné 5 Oscars dont meilleur film.;Cinema
467;Film;2;Quel réalisateur sud-coréen a réalisé Parasite, Oscar 2020 ?;A) Park Chan-wook | B) Bong Joon-ho | C) Kim Ki-duk | D) Lee Chang-dong;B;Parasite est le premier film non anglophone à gagner l'Oscar du meilleur film.;Cinema
468;Film;2;Quel acteur joue Vito Corleone dans Le Parrain (1972) ?;A) Al Pacino | B) Robert De Niro | C) Marlon Brando | D) James Caan;C;Marlon Brando a gagné l'Oscar (qu'il a refusé) pour ce rôle.;Cinema
469;Film;2;Quel réalisateur français a réalisé Amélie Poulain (2001) ?;A) Luc Besson | B) Jean-Pierre Jeunet | C) François Ozon | D) Jacques Audiard;B;Jean-Pierre Jeunet a réalisé ce film avec Audrey Tautou.;Cinema
470;Film;2;Quel acteur français a joué dans Léon et Le Cinquième Élément ?;A) Gérard Depardieu | B) Jean Reno | C) Vincent Cassel | D) Omar Sy;B;Jean Reno a collaboré plusieurs fois avec Luc Besson.;Cinema
471;Film;2;Quel film français avec Omar Sy (2011) a dépassé 19 millions d'entrées ?;A) Intouchables | B) De l'autre côté du périph | C) Samba | D) Demain tout commence;A;Intouchables est le 2e plus gros succès français au box-office.;Cinema
472;Film;3;Quel film de Stanley Kubrick (1968) est un chef-d'œuvre de la SF ?;A) A Clockwork Orange | B) 2001: A Space Odyssey | C) The Shining | D) Dr. Strangelove;B;2001: L'Odyssée de l'espace a révolutionné le genre.;Cinema
473;Film;2;Quel acteur a joué Han Solo dans Star Wars (1977-1983) ?;A) Mark Hamill | B) Harrison Ford | C) Alec Guinness | D) Billy Dee Williams;B;Harrison Ford a joué Han Solo dans la trilogie originale.;Cinema
474;Film;2;Quel acteur joue Tony Stark/Iron Man dans le MCU ?;A) Chris Evans | B) Robert Downey Jr. | C) Chris Hemsworth | D) Mark Ruffalo;B;Robert Downey Jr. a incarné Iron Man de 2008 à 2019.;Cinema
475;Film;2;Quel acteur joue Neo dans la trilogie Matrix ?;A) Laurence Fishburne | B) Keanu Reeves | C) Hugo Weaving | D) Carrie-Anne Moss;B;Keanu Reeves incarne Neo, l'Élu.;Cinema
476;Film;2;Quel réalisateur a créé le premier Alien (1979) ?;A) James Cameron | B) Ridley Scott | C) David Fincher | D) John Carpenter;B;Ridley Scott a réalisé le premier Alien.;Cinema
477;Film;2;Quel film de James Cameron (2009) est le plus rentable de l'histoire ?;A) Titanic | B) Avatar | C) Terminator 2 | D) The Abyss;B;Avatar a dépassé 2,9 milliards de dollars au box-office.;Cinema
478;Musique;2;Quel est le premier album studio des Beatles, sorti en 1963 ?;A) Rubber Soul | B) Please Please Me | C) A Hard Day's Night | D) Help!;B;Please Please Me est sorti le 22 mars 1963.;Music
479;Musique;2;Quel album des Beatles de 1967 est considéré comme révolutionnaire ?;A) Revolver | B) Sgt. Pepper's Lonely Hearts Club Band | C) The White Album | D) Abbey Road;B;Sgt. Pepper's a révolutionné la musique pop en 1967.;Music
480;Musique;2;Quel membre des Beatles a été assassiné en 1980 ?;A) Paul McCartney | B) John Lennon | C) George Harrison | D) Ringo Starr;B;John Lennon a été tué le 8 décembre 1980 à New York.;Music
481;Musique;2;Quel est le premier album éponyme de Queen, sorti en 1973 ?;A) Queen II | B) Queen | C) Sheer Heart Attack | D) A Night at the Opera;B;L'album Queen est sorti le 13 juillet 1973.;Music
482;Musique;2;Quel album de Queen contient Bohemian Rhapsody ?;A) Queen II | B) Sheer Heart Attack | C) A Night at the Opera | D) News of the World;C;A Night at the Opera (1975) contient ce titre légendaire.;Music
483;Musique;2;Quel chanteur de Queen est décédé en 1991 ?;A) Brian May | B) Freddie Mercury | C) Roger Taylor | D) John Deacon;B;Freddie Mercury est mort le 24 novembre 1991.;Music
484;Musique;2;Quel est le premier album de The Cure, sorti en 1979 ?;A) Seventeen Seconds | B) Three Imaginary Boys | C) Faith | D) Pornography;B;Three Imaginary Boys est sorti le 8 mai 1979.;Music
485;Musique;2;Quel album de Nirvana (1991) contient Smells Like Teen Spirit ?;A) Bleach | B) Nevermind | C) In Utero | D) Unplugged in New York;B;Nevermind est sorti le 24 septembre 1991.;Music
486;Musique;2;Quel chanteur de Nirvana est décédé en 1994 ?;A) Dave Grohl | B) Kurt Cobain | C) Krist Novoselic | D) Pat Smear;B;Kurt Cobain est mort le 5 avril 1994.;Music
487;Musique;2;Quel groupe a sorti l'album The Dark Side of the Moon (1973) ?;A) Led Zeppelin | B) Pink Floyd | C) Deep Purple | D) Yes;B;Pink Floyd a sorti cet album culte en 1973.;Music
488;Musique;2;Quel groupe britannique est connu pour Stairway to Heaven ?;A) The Who | B) Led Zeppelin | C) Deep Purple | D) Black Sabbath;B;Stairway to Heaven est sur l'album IV de Led Zeppelin (1971).;Music
489;Musique;2;Quel chanteur des Rolling Stones est le leader du groupe depuis 1962 ?;A) Keith Richards | B) Mick Jagger | C) Charlie Watts | D) Ron Wood;B;Mick Jagger est le chanteur emblématique des Rolling Stones.;Music
490;Musique;2;Quel guitariste légendaire a fondé The Jimi Hendrix Experience ?;A) Eric Clapton | B) Jimi Hendrix | C) Jeff Beck | D) Jimmy Page;B;Jimi Hendrix est considéré comme l'un des plus grands guitaristes.;Music
491;Musique;2;Quel album de Michael Jackson (1982) est l'album le plus vendu de l'histoire ?;A) Bad | B) Thriller | C) Off the Wall | D) Dangerous;B;Thriller s'est vendu à plus de 70 millions d'exemplaires.;Music
492;Musique;2;Quel artiste est surnommé « The King of Pop » ?;A) Elvis Presley | B) Michael Jackson | C) Prince | D) James Brown;B;Michael Jackson a reçu ce titre en 1989.;Music
493;Musique;2;Quel artiste est surnommé « The King » (du rock'n'roll) ?;A) Chuck Berry | B) Elvis Presley | C) Little Richard | D) Jerry Lee Lewis;B;Elvis Presley est considéré comme le roi du rock'n'roll.;Music
494;Musique;2;Quel groupe irlandais a sorti l'album The Joshua Tree (1987) ?;A) The Cranberries | B) U2 | C) Thin Lizzy | D) The Pogues;B;U2 a sorti cet album devenu classique.;Music
495;Musique;2;Quel groupe a chanté Smells Like Teen Spirit ?;A) Pearl Jam | B) Nirvana | C) Soundgarden | D) Alice in Chains;B;Nirvana a popularisé le grunge avec ce titre.;Music
496;Musique;2;Quel groupe britannique a chanté Wonderwall (1995) ?;A) Blur | B) Oasis | C) Pulp | D) Radiohead;B;Wonderwall est sur l'album (What's the Story) Morning Glory? d'Oasis.;Music
497;Musique;2;Quel groupe a sorti l'album OK Computer (1997) ?;A) Blur | B) Radiohead | C) Muse | D) Coldplay;B;Radiohead a sorti cet album considéré comme un chef-d'œuvre.;Music
498;Musique;2;Quel duo français a sorti l'album Discovery (2001) ?;A) Air | B) Daft Punk | C) Justice | D) Phoenix;B;Daft Punk a sorti cet album contenant One More Time.;Music
499;Musique;2;Quel groupe américain a sorti l'album Appetite for Destruction (1987) ?;A) Mötley Crüe | B) Guns N' Roses | C) Bon Jovi | D) Def Leppard;B;C'est l'album de début de Guns N' Roses.;Music
500;Musique;2;Quel groupe américain a sorti Master of Puppets (1986) ?;A) Slayer | B) Metallica | C) Megadeth | D) Anthrax;B;Metallica a sorti cet album de thrash metal légendaire.;Music
501;Musique;2;Quel groupe australien a sorti Back in Black (1980) ?;A) Iron Maiden | B) AC/DC | C) Judas Priest | D) Motörhead;B;AC/DC a sorti cet album après la mort de Bon Scott.;Music
502;Musique;2;Quelle chanteuse a sorti l'album 21 (2011), vendu à plus de 31 millions ?;A) Taylor Swift | B) Adele | C) Beyoncé | D) Rihanna;B;Adele a connu un succès mondial avec cet album.;Music
503;Musique;2;Quel rappeur américain a sorti The Marshall Mathers LP (2000) ?;A) Jay-Z | B) Eminem | C) 50 Cent | D) Dr. Dre;B;Eminem a sorti cet album devenu classique du hip-hop.;Music
504;Musique;2;Quel groupe britannique a chanté Creep (1992) ?;A) Blur | B) Radiohead | C) Oasis | D) Suede;B;Creep est le premier single à succès de Radiohead.;Music
505;Musique;2;Quel chanteur français a interprété Pour que tu m'aimes encore (1995) ?;A) Patricia Kaas | B) Céline Dion | C) Mylène Farmer | D) Vanessa Paradis;B;Céline Dion a chanté ce titre écrit par Jean-Jacques Goldman.;Music
506;Musique;2;Quel groupe français a sorti l'album Moon Safari (1998) ?;A) Daft Punk | B) Air | C) Phoenix | D) Justice;B;Air a sorti cet album contenant Sexy Boy.;Music
507;Musique;2;Quelle chanteuse française est connue pour Libertine et Désenchantée ?;A) Patricia Kaas | B) Mylène Farmer | C) Vanessa Paradis | D) Alizée;B;Mylène Farmer est une icône de la pop française.;Music
508;Musique;2;Quel groupe britannique a chanté Don't Stop Me Now ?;A) The Who | B) Queen | C) Led Zeppelin | D) Pink Floyd;B;Don't Stop Me Now est sur l'album Jazz de Queen (1978).;Music
509;Musique;2;Quel groupe a sorti l'album Rumours (1977), vendu à plus de 40 millions ?;A) Eagles | B) Fleetwood Mac | C) ABBA | D) Bee Gees;B;Fleetwood Mac a sorti cet album légendaire.;Music
510;Musique;2;Quel groupe suédois a chanté Dancing Queen (1976) ?;A) Roxette | B) ABBA | C) Ace of Base | D) Europe;B;ABBA a connu un succès mondial avec ce titre.;Music
511;Musique;2;Quel artiste britannique a chanté Space Oddity (1969) ?;A) Elton John | B) David Bowie | C) Rod Stewart | D) Freddie Mercury;B;David Bowie a sorti ce titre 5 jours avant Apollo 11.;Music
512;Musique;2;Quel batteur de Nirvana a fondé Foo Fighters ?;A) Kurt Cobain | B) Dave Grohl | C) Krist Novoselic | D) Pat Smear;B;Dave Grohl a fondé Foo Fighters en 1994.;Music
513;Musique;2;Quel groupe a sorti l'album Hybrid Theory (2000) ?;A) Korn | B) Linkin Park | C) Limp Bizkit | D) System of a Down;B;Linkin Park a sorti cet album de nu-metal vendu à 30 millions.;Music
514;Musique;2;Quel groupe britannique a chanté Yellow (2000) ?;A) Muse | B) Coldplay | C) Radiohead | D) Keane;B;Coldplay a percé avec ce single de l'album Parachutes.;Music
515;Musique;2;Quel chanteur américain est connu pour Purple Rain (1984) ?;A) Michael Jackson | B) Prince | C) Stevie Wonder | D) George Michael;B;Prince a sorti cet album et le film du même nom.;Music
516;Musique;2;Quel groupe de Seattle est connu pour Black Hole Sun (1994) ?;A) Nirvana | B) Soundgarden | C) Pearl Jam | D) Alice in Chains;B;Soundgarden a sorti ce titre sur l'album Superunknown.;Music
517;Musique;2;Quel groupe de Seattle a sorti Ten (1991) ?;A) Nirvana | B) Pearl Jam | C) Soundgarden | D) Alice in Chains;B;Pearl Jam a sorti cet album contenant Alive et Jeremy.;Music
