id;category;difficulty;question;choices;correct;explanation;source_hint
479;Musique;2;Which 1967 Beatles album is considered revolutionary?;A) Revolver | B) Sgt. Pepper's Lonely Hearts Club Band | C) The White Album | D) Abbey Road;B;Sgt. Pepper's revolutionized pop music in 1967.;Music
480;Musique;2;Which Beatles member was assassinated in 1980?;A) Paul McCartney | B) John Lennon | C) George Harrison | D) Ringo Starr;B;John Lennon was killed on December 8, 1980 in New York.;Music
481;Musique;2;What was Queen's first self-titled album, released in 1973?;A) Queen II | B) Queen | C) Sheer Heart Attack | D) A Night at the Opera;B;The album Queen was released on July 13, 1973.;Music
482;Musique;2;Which Queen album contains Bohemian Rhapsody?;A) Queen II | B) Sheer Heart Attack | C) A Night at the Opera | D) News of the World;C;A Night at the Opera (1975) contains this legendary track.;Music
483;Musique;2;Which Queen singer died in 1991?;A) Brian May | B) Freddie Mercury | C) Roger Taylor | D) John Deacon;B;Freddie Mercury died on November 24, 1991.;Music
484;Musique;2;What was The Cure's first album, released in 1979?;A) Seventeen Seconds | B) Three Imaginary Boys | C) Faith | D) Pornography;B;Three Imaginary Boys was released on May 8, 1979.;Music
485;Musique;2;Which Nirvana album (1991) contains Smells Like Teen Spirit?;A) Bleach | B) Nevermind | C) In Utero | D) Unplugged in New York;B;Nevermind was released on September 24, 1991.;Music
486;Musique;2;Which Nirvana singer died in 1994?;A) Dave Grohl | B) Kurt Cobain | C) Krist Novoselic | D) Pat Smear;B;Kurt Cobain died on April 5, 1994.;Music
487;Musique;2;Which band released The Dark Side of the Moon (1973)?;A) Led Zeppelin | B) Pink Floyd | C) Deep Purple | D) Yes;B;Pink Floyd released this cult album in 1973.;Music
488;Musique;2;Which British band is known for Stairway to Heaven?;A) The Who | B) Led Zeppelin | C) Deep Purple | D) Black Sabbath;B;Stairway to Heaven is on Led Zeppelin's IV album (1971).;Music
489;Musique;2;Which Rolling Stones singer has been the band's leader since 1962?;A) Keith Richards | B) Mick Jagger | C) Charlie Watts | D) Ron Wood;B;Mick Jagger is the iconic Rolling Stones singer.;Music
490;Musique;2;Which legendary guitarist founded The Jimi Hendrix Experience?;A) Eric Clapton | B) Jimi Hendrix | C) Jeff Beck | D) Jimmy Page;B;Jimi Hendrix is considered one of the greatest guitarists.;Music
491;Musique;2;Which Michael Jackson album (1982) is the best-selling album ever?;A) Bad | B) Thriller | C) Off the Wall | D) Dangerous;B;Thriller has sold over 70 million copies.;Music
492;Musique;2;Which artist is nicknamed 'The King of Pop'?;A) Elvis Presley | B) Michael Jackson | C) Prince | D) James Brown;B;Michael Jackson received this title in 1989.;Music
493;Musique;2;Which artist is nicknamed 'The King' (of rock'n'roll)?;A) Chuck Berry | B) Elvis Presley | C) Little Richard | D) Jerry Lee Lewis;B;Elvis Presley is considered the king of rock'n'roll.;Music
494;Musique;2;Which Irish band released The Joshua Tree (1987)?;A) The Cranberries | B) U2 | C) Thin Lizzy | D) The Pogues;B;U2 released this classic album.;Music
495;Musique;2;Which band sang Smells Like Teen Spirit?;A) Pearl Jam | B) Nirvana | C) Soundgarden | D) Alice in Chains;B;Nirvana popularized grunge with this track.;Music
496;Musique;2;Which British band sang Wonderwall (1995)?;A) Blur | B) Oasis | C) Pulp | D) Radiohead;B;Wonderwall is on Oasis's (What's the Story) Morning Glory? album.;Music
497;Musique;2;Which band released OK Computer (1997)?;A) Blur | B) Radiohead | C) Muse | D) Coldplay;B;Radiohead released this album considered a masterpiece.;Music
498;Musique;2;Which French duo released Discovery (2001)?;A) Air | B) Daft Punk | C) Justice | D) Phoenix;B;Daft Punk released this album containing One More Time.;Music
499;Musique;2;Which American band released Appetite for Destruction (1987)?;A) Mötley Crüe | B) Guns N' Roses | C) Bon Jovi | D) Def Leppard;B;This is Guns N' Roses' debut album.;Music
500;Musique;2;Which American band released Master of Puppets (1986)?;A) Slayer | B) Metallica | C) Megadeth | D) Anthrax;B;Metallica released this legendary thrash metal album.;Music
501;Musique;2;Which band released Back in Black (1980)?;A) Iron Maiden | B) AC/DC | C) Judas Priest | D) Motörhead;B;AC/DC released this album after Bon Scott's death.;Music
502;Musique;2;Which singer released the album 21 (2011), selling over 31 million copies?;A) Taylor Swift | B) Adele | C) Beyoncé | D) Rihanna;B;Adele achieved worldwide success with this album.;Music
503;Musique;2;Which American rapper released The Marshall Mathers LP (2000)?;A) Jay-Z | B) Eminem | C) 50 Cent | D) Dr. Dre;B;Eminem released this hip-hop classic album.;Music
504;Musique;2;Which British band sang Creep (1992)?;A) Blur | B) Radiohead | C) Oasis | D) Suede;B;Creep is Radiohead's first successful single.;Music
505;Musique;2;Which singer performed Pour que tu m'aimes encore (1995)?;A) Patricia Kaas | B) Céline Dion | C) Mylène Farmer | D) Vanessa Paradis;B;Céline Dion sang this song written by Jean-Jacques Goldman.;Music
506;Musique;2;Which French band released Moon Safari (1998)?;A) Daft Punk | B) Air | C) Phoenix | D) Justice;B;Air released this album containing Sexy Boy.;Music
507;Musique;2;Which French singer is known for Libertine and Désenchantée?;A) Patricia Kaas | B) Mylène Farmer | C) Vanessa Paradis | D) Alizée;B;Mylène Farmer is a French pop icon.;Music
508;Musique;2;Which British band sang Don't Stop Me Now?;A) The Who | B) Queen | C) Led Zeppelin | D) Pink Floyd;B;Don't Stop Me Now is on Queen's Jazz album (1978).;Music
509;Musique;2;Which band released Rumours (1977), selling over 40 million copies?;A) Eagles | B) Fleetwood Mac | C) ABBA | D) Bee Gees;B;Fleetwood Mac released this legendary album.;Music
510;Musique;2;Which Swedish band sang Dancing Queen (1976)?;A) Roxette | B) ABBA | C) Ace of Base | D) Europe;B;ABBA achieved worldwide success with this track.;Music
511;Musique;2;Which British artist sang Space Oddity (1969)?;A) Elton John | B) David Bowie | C) Rod Stewart | D) Freddie Mercury;B;David Bowie released this track 5 days before Apollo 11.;Music
512;Musique;2;Which Nirvana drummer founded Foo Fighters?;A) Kurt Cobain | B) Dave Grohl | C) Krist Novoselic | D) Pat Smear;B;Dave Grohl founded Foo Fighters in 1994.;Music
513;Musique;2;Which band released Hybrid Theory (2000)?;A) Korn | B) Linkin Park | C) Limp Bizkit | D) System of a Down;B;Linkin Park released this nu-metal album selling 30 million.;Music
514;Musique;2;Which British band sang Yellow (2000)?;A) Muse | B) Coldplay | C) Radiohead | D) Keane;B;Coldplay broke through with this single from Parachutes.;Music
515;Musique;2;Which American singer is known for Purple Rain (1984)?;A) Michael Jackson | B) Prince | C) Stevie Wonder | D) George Michael;B;Prince released this album and the film of the same name.;Music
516;Musique;2;Which Seattle band is known for Black Hole Sun (1994)?;A) Nirvana | B) Soundgarden | C) Pearl Jam | D) Alice in Chains;B;Soundgarden released this track on Superunknown.;Music
517;Musique;2;Which Seattle band released Ten (1991)?;A) Nirvana | B) Pearl Jam | C) Soundgarden | D) Alice in Chains;B;Pearl Jam released this album containing Alive and Jeremy.;Music
